parentGameId,variableId,variableName,category,scopeType,scopeLevel,isSubcategory,defaultValue
lde3p8x6,yn2wgwjn,Team Size,rkl5zjq2,full-game,,true,klrdmpmq
lde3p8x6,ql6w027n,All Minigames (Version),wdmvw63d,global,,true,
lde3p8x6,ql67zrk8,Full lobby/Incomplete lobby,,full-game,,true,4lxod7rl
lde3p8x6,wl30e36l,SkyWars Mode,xk9vjegd,global,,true,0q5e55vq
lde3p8x6,wl30zj6l,The bridge,wkp38j82,full-game,,true,rqvozy7l
lde3p8x6,wledegxn,Bridge party/not in party,wkp38j82,full-game,,true,814g4w01
lde3p8x6,ylpe9368,Duels,8240v7md,full-game,,true,mlnmme01
lde3p8x6,kn09r2zn,All Minigames (Minigames),wdmvw63d,global,,true,
lde3p8x6,9l77w9ql,Team Size,wdmvw63d,global,,true,p12d6zdq
lde3p8x6,onvj1d7n,Duel modes,8240v7md,global,,true,xqk00en1
lde3p8x6,p8555r78,Checkpoint (Volcano Parkour),9d8n6v3d,full-game,,true,klrgrr2q
lde3p8x6,38dzy31n,Checkpoint (Parkour only),7dg08rlk,global,,true,4qyo257l
lde3p8x6,6nj4mgjn,5 Kills Minigame,02qv899d,single-level,495zy829,true,p12d5k7q
lde3p8x6,78969p08,First Kill Minigame,02qv899d,single-level,495zy3m9,true,5q86emr1
lde3p8x6,2lgrdjon,Team elimination Minigame,02qv899d,single-level,rdqogpow,true,mlnwy26l
lde3p8x6,yn23o2gl,Gamemode,,single-level,rdn288qd,true,
lde3p8x6,6njyj2vn,Gamemode,,single-level,r9ge80jd,true,
lde3p8x6,0nwopkkl,Team Size,02qv899d,global,,true,klrn2k01
lde3p8x6,rn1zz4kl,Team Size,q25err82,full-game,,true,9qjvnpgq
lde3p8x6,0nwpg4x8,Conquests Party/Not in party,z27vlro2,full-game,,true,21g00gxq
lde3p8x6,dlo6675l,Category (Archery),7dg7rgld,full-game,,true,81wy045q
lde3p8x6,wlekrgxl,UHC Party/Not in Party,rklmq8qd,full-game,,true,q6597pol
lde3p8x6,68k7v14l,UHC Team Size,rklmq8qd,full-game,,true,lmornp01
j1lnmrv6,wlegm62n,Upgrades?,,global,,true,qzn5wegq
m1zowxd0,68kj34l2,Story Chapter,xd1mn64d,global,,true,5le2pzml
4d7nv7z6,dlor2yjl,QR codes,7dgy37pd,full-game,,true,81wxdgol
j1lmjzdg,2lgr5w7n,Trophies,zd3x0lvd,full-game,,true,81pwegel
j1lmjzdg,2lg12w6l,Classic/Grand Challenge,9kvl0902,global,,true,810d26jl
j1lmjzdg,p85ygj0l,1v1 / 2v2,xd1p08wd,full-game,,true,
yd4qx56e,2lgxr7np,Costume,,full-game,,false,81w45g6q
y658e86e,dlo9kqml,Difficulty,9d8zx97d,global,,true,14ox43wq
y659r41e,38do54zl,Act 1,zd3lg08d,single-level,rdn0z87w,false,
y659r41e,r8rgw97n,Act 2,zd3lg08d,single-level,ldyyg6rd,false,
y659r41e,5lyjq59l,Act 3,zd3lg08d,single-level,gdrexll9,false,
nd29w560,dlo63jlo,Category,,global,,true,0q5jmnlp
pd0q9mv1,38dw4d0n,Normal,jdrwellk,global,,true,mlngzw01
pd0q9mv1,5ly9opjn,Guild Quest,xd1wl4w2,global,,true,5q8nrogq
m1mxovk6,yn21kr08,Difficulty Choice,,full-game,,true,p12m4kdq
pd035wde,9l7377pn,Difficulty,,global,,true,zqome351
9doljmdp,wl30156l,Version,,global,,true,0q5k3g7q
4d7xevg1,jlzpw6xn,Levels,zdngj3xk,all-levels,,true,
pd0qk2w1,2lg1pw7l,Vehicle,5dwxv1l2,all-levels,,true,klr2z401
pd0qk2w1,6njk7qjl,Vehicle,zdn753qk,global,,true,z19pkmyl
pd0qk2w1,dlo90kml,Version,,global,,true,qznv9o4q
nd28y85d,yn2mx6e8,Platforms,vdoywmo2,full-game,,false,814wyejl
4d732n17,ylqkopvl,Any% Category,wk6vnvqd,full-game,,true,klr64oml
4d732n17,dlo3v7ml,Any% (DLC) Category,jdz9e3x2,global,,true,21godz8q
4d732n17,0nwk67dn,Apprentice NPHS Category,w20g8zzk,global,,true,21godk6q
4d732n17,0nw2v40n,Apprentice Bosses Category,7kjq814d,full-game,,true,81wd409q
4d732n17,onv2k7wl,Roster Category,mke9v59d,global,,true,mlnkmgol
4d732n17,789j9xqn,Caretaker Category,7dgnxg42,global,,true,5q8r8ny1
4d732n17,p853zrxn,Wandering Bosses Category,xk9rplxk,global,,true,81wrokml
4d732n17,789j6mqn,Bingo Version,9kv7mxjk,full-game,,false,
4d732n17,j84koq2n,Marathon Category,rkljznqd,full-game,,true,gq7g2ppq
4d732n17,rn11mron,Marathon,rkljznqd,full-game,,false,
4d732n17,ql641w78,Frame Rate,,global,,false,
4d732n17,p85rm73n,Challenge Runs Categories,5dw1nogk,full-game,,true,5le0r46q
3dx7756y,gnx3kxnv,Version,,global,,false,mlnd9rd1
3dx7756y,p8556338,Game Versions,9d8v743k,global,,true,5q89noy1
46wmkldr,5lyggkl4,Points,,global,,true,jq6vkoo1
9dowx271,kn0zrxz8,Modifier,wdmx0qok,full-game,,true,5lmgp6yl
9dowx271,ql640378,Modifier,wkp1pywk,all-levels,,true,5lem5zp1
9dowx271,onv2gp7l,Modifier,mke9e56d,full-game,,true,p12xpdvl
9dowx271,kn0zr7z8,Error,7dgnzgp2,full-game,,true,gq7rp3rl
9dowx271,ylpmj36l,Error,mke9e56d,full-game,,true,klry9kwq
nd2lev60,6nj55q6l,Glitches,,global,,true,z19e8x4q
y65407ed,9l73v17n,Control Type Used,,global,,false,4lxypkgq
pdv2p8o6,kn0vrrzl,Perfect,,full-game,,true,810kj6pq
pdv2p8o6,onvvgz7n,Diamonds,zd3qe9rk,all-levels,,false,
pdv2p8o6,ylp6jz6n,crowns,zd3qe9rk,all-levels,,false,
pdv2p8o6,0nwp3j08,character?,,global,,true,8140g4vq
pdv2p8o6,7891o53n,glitch,,global,,true,z19oyd81
pdv2p8o6,ql6e0k7n,death way,vdoy7992,full-game,,true,5le7zvk1
pdv2p8o6,5ly95y9n,Level,zd3qe9rk,single-level,gdrlzjkd,true,5lm7448l
pdv2p8o6,e8m6ogql,Level,,single-level,nwl186g9,true,81w6ddml
pdv2p8o6,ylqqw43l,Level,,single-level,ywego44d,true,814rvveq
pdv2p8o6,gnxw1q68,Level,,single-level,69zj1r4w,true,jqzo5521
pdv2p8o6,ql6rpekl,Mode,,single-level,owonr73d,true,lx5v44r1
pdv2p8o6,onv4dv0n,Mode,,single-level,xd1rqe69,true,12v6zzkq
yd4kkwp6,5ly1krjl,Difficulty,,full-game,,false,
yd4kkwp6,dlo7w9j8,is Glitched,wdm9j84k,full-game,,true,5lmp8n8l
yd4kkwp6,jlzry2y8,CO-OP,,global,,true,81w9e8ml
yd4kkwp6,9l7x094n,Game Version,,global,,false,
46w33zl1,yn2vjgd8,Mode,9d86xpq2,full-game,,true,zqom4x41
46w33zl1,6njvzren,Difficulty,9d86xpq2,full-game,,true,rqv68vyl
46w33zl1,wl316ry8,Endings,xk9e7oy2,global,,true,013dwkkl
46w33zl1,wlew6m2l,Hard Endings,jdz6zgv2,global,,true,4lxr02jl
46w33zl1,rn1z1v1l,Unscrew/Slasher,wdm63yok,global,,true,810g0kjl
46w33zl1,ylq6w338,Endings,9kv8m4jd,global,,true,xqk5v79q
46w33zl1,5ly153yl,NU2 Hard Mode Endings,ndx317vd,global,,true,zqo9752q
46w33zl1,2lg59g68,Method,5dw59w0d,global,,true,4lx76y2q
46w33zl1,dlo9j15l,Version,,global,,true,1py4ede1
9d3vl96l,ylp6j6ng,Mode,7dg8op42,full-game,,true,4qy24217
9d3vl96l,e8mddv86,Mode,wk6plepd,global,,true,gq79r4vl
9d3vl96l,ylq77znr,Mode,n2yqy91k,global,,true,jqzvx5gl
9d3vl96l,gnx55p8v,Mode,7kjvn8zk,global,,true,21dv3y41
9d3vl96l,dloqqdno,Mode,z27gx4o2,global,,true,4qy5jy41
9d3vl96l,9l7zzp81,Difficulty,n2yqy91k,global,,true,jq6yzx31
9d3vl96l,yn244e85,Difficulty,7kjvn8zk,global,,true,zqomr3p1
9d3vl96l,6nj33684,Difficulty,xk90megk,global,,true,rqv6er7l
9d3vl96l,kn0ggdl3,Difficulty,z27gx4o2,global,,true,0q5xg5m1
9d3vl96l,ylqm5j3n,Difficulty,q25489gd,global,,true,zqop9z51
9d3vl96l,ylp7pd6l,Path,wkp5vzvd,single-level,o9xgl41d,true,81w90j6l
9d3vl96l,2lg3dwen,Route,wkp5vzvd,single-level,69z542o9,true,p12p0j2q
9d3vl96l,jlz2417l,Platform,,global,,true,q7592rn1
76r2vld8,6njzqr6l,Autofire,,global,,false,
76r2vld8,dlo965jl,Cheat Keys,02qg0nyd,global,,true,qoxj5dgq
k6qgqmdg,onv505lm,Console,,global,,false,
k6qgqmdg,38d92xl0,Adventure Mode Cat.,jdz59l3d,full-game,,true,xqkerj4q
j1neeqy1,yn2jo9g8,Console or PC,,global,,true,21g5n96l
j1neeqy1,ylq96em8,Difficulty,,global,,true,jq6yemv1
j1neeqy1,68k5d2q8,FPS,,global,,true,jqzw35gq
9dowyko1,ylqkkjml,Difficulty,mkeq57jk,full-game,,true,81wd779q
o6gkxk81,onv9qxm8,Full Rebellion,n2yl9xed,all-levels,,true,qzn6dv8q
o6gkxk81,ylpg1xdl,Rebellion,n2yl9xed,all-levels,,true,lr3zmjml
o6gkxk81,0nwgxdx8,Normal,n2yl9xed,all-levels,,true,q75nw9p1
o6gkxk81,78932m08,Loyalist,n2yl9xed,all-levels,,true,1gnj7e6l
o6gkxk81,2lgyvpol,Full Loyalist,n2yl9xed,all-levels,,true,qzn6dv2q
k6qpr0zd,onv560ml,Mutator,,full-game,,false,
k6qpr0zd,ylpyv0dl,Game Length,,full-game,,true,q757nyp1
k6qpr0zd,p85y9g5l,Game Type,,global,,true,qzn063mq
k6qpr0zd,wl3j6w68,Players,,global,,true,1dk24mjl
k6qpr0zd,j84jk958,Mutator,,all-levels,,false,lmodx941
k6qpr0zd,wleg6pxn,Mutators,,global,,true,q8kgemkq
kdkl4l6m,gnxwjgj8,Refresh Rate,,global,,true,z19er48q
j1nwl91p,38dwpj1n,Skips,,global,,true,klrkz8w1
kdkz582d,7896ez38,Marriage Candidate,wk68wxo2,full-game,,true,jq6kp73l
kdkz582d,onvjy05n,Postal Codes,wk68wxo2,global,,true,gq7ep0r1
kdkz582d,6njzkg5l,Postal Codes,wdm65nek,global,,true,8148nvjl
ldegnl13,68km513l,Version,,full-game,,true,z194284l
ldegnl13,gnx2r5p8,Challenge Pause Glitch,zdnwv99d,full-game,,false,jqzj7v8l
ldegnl13,jlzx5mq8,Challenge Pause Glitch,z27gxjz2,full-game,,false,5q8y723l
ldegnl13,dlo63qdl,Challenge Pause Glitch,wk60q5pk,full-game,,false,klrgwjmq
y65kk76e,0nw2jo5n,Player Count,,global,,true,5leedo6l
y65kk76e,ylpmvykl,DLC,q25730wd,full-game,,false,
y65kk76e,789jkvqn,DLC,9d8pqv3k,full-game,,false,
y65kk76e,0nw7r258,N0CUT5,zd309y8d,full-game,,true,z19kkeyq
y65kk76e,789xgk58,N0CUT5,9d8pqv3k,full-game,,true,81p22kvl
y65kk76e,2lg3mz6n,N0CUT5,jdzelyxd,full-game,,true,gq7pp3pq
y65kk76e,wl3176w8,N0CUT5,02q945zk,full-game,,true,jqz99221
kdkz2rld,ql64y7v8,Version,,global,,false,
kdkz2rld,ylpe4pv8,Boat Choice,9d8e3j7d,global,,false,
kdkz2rld,dlo7d9e8,Players (Triple Sigma's Blackout),zd3jp182,global,,true,814p8o01
kdkz2rld,ylq651z8,Players (Triple Blackout),z27wwvgk,global,,true,0q5mkz7l
kdkz2rld,e8m6r9vl,Category (MMSME),xk9w4vx2,global,,true,mlnv4jj1
kdkz2rld,0nw0k4kl,Obelisks,rkl0678k,full-game,,true,jq6dk5o1
kdkz2rld,9l75xkp8,Panel Count,zdn06mq2,full-game,,true,q655nm3l
kdkz2rld,yn2mjge8,Panel Count,z27rnrod,full-game,,false,
369l026l,jlzk9xxl,Language,,full-game,,true,jqz085m1
j1nepwx1,wl33o5wl,Version,7dg9z7gk,full-game,,true,jqzxw841
yd4orep1,wl36vmwl,amiibo,,global,,false,
j1nemge1,5lyjogyl,Difficulty,,global,,true,jqz4004l
j1n88z91,38dprme8,Save File,7dgx3vlk,full-game,,true,81pj5rn1
j1n88z91,r8r7v4rn,Save File,n2yexz1k,all-levels,,true,jqzd3okl
j1n88z91,5ly1kxyl,Save File,xk9p17gd,all-levels,,true,5q8o9n31
j1n88z91,e8m5jqxn,Save File,zdnnp9xd,all-levels,,true,mlnnogjl
j1n88z91,ylq6jov8,Platform,,full-game,,true,8108d22q
j1n88z91,p85dkq0l,Category,zdnz3w7d,global,,true,21g66mmq
j1n88z91,p85dp57l,Status,zdnz3w7d,full-game,,true,klrkm4m1
kdkzlzqd,38dz130n,Goal,mke4pq92,global,,true,gq7exyn1
kdkzlzqd,e8mrkvwl,Goal,5dwge7gk,global,,true,rqvovx6l
kdkzlzqd,5lyp46gl,Difficulty,,global,,false,
kdkzlzqd,dloy1w58,Version,,global,,false,
3dx2nyp1,rn107ro8,Summon,,global,,false,
268n096p,ql64r3j8,FPS Capper,,global,,false,
268n096p,5ly9402n,Version,,global,,true,jq667vjq
w6j2551j,r8rgw07n,Difficulty,,global,,false,
w6j2551j,yn25732n,Unintentional glitch in game mechanics?,,global,,false,
3dxe541y,r8roxp28,Platform,,global,,true,81pjomk1
w6jrzxdj,j84e9pwn,15 Love Subcategories,,single-level,ewpzk7k9,true,810j242l
w6jrzxdj,p854gw3l,Space is so hard! Subcategories,,single-level,rdq31lkw,true,9qjnp331
w6jrzxdj,jlzw34yl,Mo Bomba Subcategories,,single-level,nwly7o09,true,5lezjy6l
w6jrzxdj,yn25podn,Alien Attack! Subcategories,,single-level,kwje5l19,true,814gzmk1
w6jrzxdj,kn0jxr7l,THUNDAA!! Subcategories,,single-level,ldy541kw,true,xqk0vw41
w6jrzxdj,onvjpgmn,Drifloon Subcategories,,single-level,xd4y3j2d,true,21gdm0o1
w6jrzxdj,ylperjd8,2 points! Subcategories,,single-level,49586l09,true,klr4gkwq
w6jrzxdj,78964o08,Got Pearls? Subcategories,,single-level,nwly7l09,true,810j4npl
w6jrzxdj,r8r4g15n,Bedrock,,global,,true,5lm5x28q
o6g0o8d2,wl316do8,Any% Restriction,jdro470d,global,,true,21d962pq
o6g0o8d2,onv4qwnm,0% Ending,9kvpvz0k,global,,true,814nvkld
o6g0o8d2,wlew6kel,Cocoa Category,jdz6zvx2,global,,true,mlnpe5o1
o6g0o8d2,jlz55x7l,Pacifist Category,zdnxq1q2,global,,true,mln086oq
o6g0o8d2,gnxwxj8v,Difficulty,,global,,true,81wx49l4
o6g0o8d2,p85me3lg,Version,,global,,false,
o6g0o8d2,onv9ym08,Mode,,global,,true,q5v46znl
pd0qm331,dlo6mvjl,Loeb Experience Segments,02qezrj2,full-game,,true,xqkv859l
m1mx54x6,68k4xzzl,Platform,,global,,true,zqowzkgl
m1mx54x6,j84e13yn,Level 3 Restriction,wkp3ggw2,single-level,rdnqnk5d,true,rqvwjg51
m1mx54x6,r8r1xz5n,Level 9 Restriction,wkp3ggw2,single-level,gdry2k8w,true,21grk7xq
m1mx54x6,5lypd02l,Level 15 Restriction,wkp3ggw2,single-level,495m4v2w,true,klrw8m01
m1mx54x6,e8mrxzel,Level 5 Restriction,wkp3ggw2,single-level,n93mo27d,true,4qyekr31
m1mx54x6,ylqmdz7n,Level 6 Restriction,wkp3ggw2,single-level,z98mn27w,true,810e28jq
m1mx54x6,gnxvmp4l,Level 17 Restriction,wkp3ggw2,single-level,5d72865w,true,jq6k8mnl
m1mx54x6,dloyx0m8,Level 19 Restriction,wkp3ggw2,single-level,owo3ygvw,true,81ww6g91
m1mx54x6,jlzw095l,Level 11 Restriction,wkp3ggw2,single-level,yweqlzqw,true,013ez0kq
m1mx54x6,7896mwq8,Rocks Levels Restriction,zd3x55vd,full-game,,true,0q5edprq
m1mx54x6,2lgrx6qn,Desert Levels Restriction,wdm6mmok,full-game,,true,z19g0vjl
m1mx54x6,wl304rol,City Levels Restriction,vdo1ppv2,full-game,,true,81pwrzel
m1mx54x6,wled4men,Level 16 Objective,wkp3ggw2,single-level,rdqnl6md,true,21grk6xq
m1mx54x6,j84e1yyn,Level 12 Restriction,wkp3ggw2,single-level,69z8zm69,true,4qyekmd1
m1mx54x6,rn1065v8,Level 8 Restriction,wkp3ggw2,single-level,ldy324j9,true,5lmj7e0l
w6jl7m5d,jlzw96yl,Level,w2037lo2,all-levels,,true,rqvo0r7l
m1mgkj12,j84ejvjn,No of Deliveries,zdn8l8ed,global,,true,21d775p1
m1mgkj12,jlzw245l,Career Mode,vdo11612,global,,true,gq7ez2n1
m1mgkj12,onvj59rn,Origin-Destination,q25memyd,global,,true,81pww28l
m1mgkj12,ql67yrx8,Timing Method,q25memyd,global,,true,9qjyyr3q
m1mgkj12,ylpeykv8,Explore Objective,q25me58d,global,,true,81pwwgkl
m1mgkj12,0nwomy0l,Timing Method,q25me58d,global,,true,21d7gjj1
m1mgkj12,68k4wx3l,Game Mode,q25memyd,global,,true,013e0nxq
m1mgkj12,e8mqmmwn,Pre-Rescale Category,824q31wk,global,,true,4qy0yd4l
nd28y4ed,kn0vx37l,Character,,global,,false,
j1lq9me6,wl315y98,Full Game Categories,zd3j5rr2,full-game,,true,jqzw8y8q
j1lq9me6,wlewzvkl,Infinite Stage,w20qe5od,full-game,,true,5q83jr31
j1lq9me6,68kokeyn,Alternative Ways Stages,ndx3r0vd,full-game,,true,jq6wngjl
j1lq9me6,j845rmjn,Forest edge part,ndx3r0vd,full-game,,true,21g6vy8q
kdkq08ld,38d9q34l,Lives used,7dgp7qxd,global,,true,
w6jzz21j,p85jy5lg,System,wdmzy4o2,full-game,,true,814oy2eq
w6jzz21j,e8mk7xn6,System,824p6y32,full-game,,true,mln8w5ol
w6jzz21j,rn1zevpl,System,zd3jqnn2,full-game,,true,21g685mq
w6jzz21j,rn1zex1l,System,wdmzn932,full-game,,true,5q836z61
w6jzz21j,rn1pmmon,System,w20grwok,full-game,,true,klr8ydj1
w6jzz21j,68kok64n,Solo Or Team,zd3jqnn2,full-game,,true,81pzp2vl
w6jzz21j,wl315w68,Cup Difficulty,zd3jqnn2,full-game,,true,4lxkp931
w6jzz21j,9l75y278,NG or NG+,wdmzy4o2,full-game,,true,013yrzyl
w6jzz21j,yn2m02j8,NG or NG+,824p6y32,full-game,,true,0q508rv1
w6jzz21j,j84d7gw8,Character,wdmzn932,full-game,,true,q5v98xnl
w6jzz21j,68k7q24l,NG or NG+ Boruto,w20grwok,full-game,,true,le26ggzl
j1nvve6p,6nj432jn,Creative Game Mode,jdro6x0d,global,,true,5q86n7r1
j1nvve6p,yn2p5j85,Amount of tribes,,full-game,,true,21d6ovjq
j1nvve6p,9l73vdzn,Difficulty,,full-game,,true,21gx5rnq
j1nvve6p,2lg5wjo8,Version,,full-game,,true,qkerpmkq
nd2p2e10,onv6rom8,Prologue,jdzpyl6k,single-level,xd17xped,false,
nd2p2e10,ylpvwddl,Act 1,jdzpyl6k,single-level,ewpjr3kw,false,
nd2p2e10,0nw21zxn,Act 2.1,jdzpyl6k,single-level,y9mj8659,false,
nd2p2e10,789kr70l,Act 2.2,jdzpyl6k,single-level,5wkjpx2d,false,
nd2p2e10,2lgzovo8,Act 3,jdzpyl6k,single-level,592z5ko9,false,
9do97odp,2lgkp38p,Any%,9kvx6702,global,,true,81pynek1
9do97odp,wl3vq981,No save abuse,9d8ve47k,global,,true,gq75g2y1
9do97odp,j84k01jn,Any% War of the Chosen,q25qlmg2,global,,true,klrz8kj1
m1zxozd0,r8rrz08e,Category,,global,,true,81w4ekmq
46wgo9dr,9l77jy4l,Ending,,global,,false,
nd2oq360,rn1jdk1n,Glitch,,global,,true,139okxy1
9d38rlw1,p85r0w0n,Category,,full-game,,true,klrm4o2q
9d38rlw1,r8r7x62n,IL Category,,all-levels,,true,9qjrnpgl
9d38rlw1,kn099wdn,Co-op,rkl8jzq2,full-game,,true,q8k4gmyq
9d38rlw1,ql6wwdxn,Coop Game,rkl8jzq2,global,,true,10v6xdol
9d38rlw1,e8mpvpv8,Waitless,,all-levels,,false,1w4enxvq
pdv27ko6,ylqq5rwl,Hardware,,global,,true,5lep7wz1
pdv27ko6,gnxwo7x8,Category,mkewy1jk,global,,true,z190owk1
369p2rl1,789jdp3n,Ending,zd38jpnk,global,,true,9qj4rkoq
369p2rl1,onv24w5l,Ending,xd1lj68k,global,,true,5lm4y00l
yd4kryw6,gnx2oxx8,Uses Astrofish Glitch?,,global,,false,1dkjed3l
yd4kryw6,9l756zz8,Duo Alt/Partner?,ndxlnj5d,full-game,,true,q659e87l
yd4kryw6,yn2m4gg8,Trio Alt/Partner?,rklmnxrd,full-game,,true,1w4v065q
yd4kryw6,r8r4jw5n,Solo/Duo?,n2yxnyed,full-game,,true,q5v933nl
yd4kryw6,wl3ep1on,Solo/Duo?,zd344jv2,global,,true,qznn0e4q
j1n3o9dp,r8rqj7le,Difficulty,,full-game,,false,
j1n3o9dp,ql6gm378,Version,,full-game,,true,9qjzm231
w6jl085d,kn0jj20l,All Tokens,wkp3px02,global,,true,5led76k1
w6jl085d,ql6772w8,100%,7dg6zjxk,global,,true,4lx37v4l
w6jl085d,78966g98,Glitchless/Glitches,xk9v0nyd,all-levels,,true,9qjjkkoq
w6jl085d,2lgrrm7n,Glitchless/Glitches,z271gog2,all-levels,,true,5lmz000q
m1zjk306,e8mmxkv8,Platform,,global,,true,0q5g23ml
k6q45lmd,0nwozodl,Number,wdmv9x5d,full-game,,true,9qj0yw0l
k6q45lmd,j845wmjn,Control Method,jdrl88gd,full-game,,true,5q8jkdkl
k6q45lmd,rn1z9dkl,Control Method,jdrlw3ld,full-game,,true,mlnp8zd1
k6q0xz1g,6njvmo6n,System,z27o964d,full-game,,true,5lmn2d0q
k6q0xz1g,kn04y7dl,System,rklx7z6k,full-game,,true,zqonj54l
k6q0xz1g,kn0j297l,System,02qv69yd,all-levels,,true,jq6rvjnq
yd4nyk6e,0nwodoxl,General Story,5dwgnw0k,global,,true,jqz727gl
yd4nyk6e,p8540y0l,Difficulty,wk683lp2,global,,true,21dwekpl
yd4nyk6e,2lgrx3on,Arcade,wk683lp2,global,,true,21d78731
yd4nyk6e,ql67m7v8,Difficulty,vdo1y792,global,,true,5q87vrgl
yd4nyk6e,ylqmddzn,Fight Money Usage,vdo1y792,full-game,,true,5leg7jk1
yd4nyk6e,onvjxjmn,Extra Battle,wkp3nz82,full-game,,true,mln6v66q
yd4nyk6e,onvjx4mn,All Seasonal Trials,xd1v50zd,full-game,,true,5q87wrgl
yd4nyk6e,dloyxrj8,Character,,full-game,,false,
yd4nyk6e,ql6e9j7n,Difficulty,jdrn9q5k,full-game,,true,xqkwn4nq
4d7xkwl1,jlz26x7l,Glitches ,wdm1ln5d,full-game,,true,1pyep481
4d7xkwl1,9l79g5zn,Glitchless,wdm1ln5d,full-game,,true,
4d7xkwl1,yn2363gl,Test,wdm1ln5d,full-game,,false,
4d7gznd7,68kgpyl2,Character,,global,,false,
w6jlwexd,yn21yk08,Missions,jdrv6jl2,global,,true,21gywdm1
w6jlwexd,6njq9xpl,Missions,jdz90162,global,,true,jqzkremq
w6jlwexd,dloyvpm8,Mission,wk6evpq2,global,,true,xqkj99kl
w6jlwexd,kn0zd338,Difficulty,,global,,true,21drjzjq
w6jlwexd,ql64omj8,Category,,global,,true,4qy3vp7l
46w7qndr,ylqmrwzn,Video,9kvxp402,global,,false,
w6jxp7dj,38doy70l,Version,,global,,false,8142pjwl
w6jxp7dj,68k1oyzl,Hardware,jdrpep02,full-game,,true,1w4ng35q
w6jxp7dj,j84j5vy8,Console,jdrpep02,full-game,,true,lmodyz41
m1zpr060,wl3w79n1,Hookless,zd3l8ynd,single-level,ldypj6rd,true,5lm2j70q
m1zpr060,789k1m3l,Version,,global,,true,4lxx5p4l
m1zpr060,2lgz5xe8,MWG,,global,,false,
4d790zr1,6njv0jen,IL category,z27o39od,all-levels,,true,8142j7jl
4d790zr1,789k9w0l,Category,02ql96pk,full-game,,true,5q8zk9gq
4d790zr1,ql6go778,Category,xd17pn7d,full-game,,true,21ggyk81
4d790zr1,onv6qj78,Category,zd37e182,full-game,,true,klr7n8mq
4d790zr1,5ly7pm9l,Revive,7kjqz7zd,global,,true,xqk4zvyl
4d790zr1,wlekr7kl,LV?,02qwlo92,global,,true,14o5v0kq
4d790zr1,2lgzvdo8,Score,7kjqz7zd,full-game,,false,
pd0993de,jlzwqz7l,Story Goal,jdz86g6d,full-game,,true,0q5n4znq
pd0993de,dloygk58,Story Goal,mkelr19d,full-game,,true,zqopjo21
pd0993de,9l793dpn,Glitches,7kjve5nk,global,,true,1pyyw9n1
268en7k6,9l71j0pl,World 1,,single-level,5928jkr9,true,jqzx9r21
268en7k6,yn21oxe8,World 2,,single-level,29vly6nw,true,5lmgpo8l
268en7k6,6njqjd6l,World 3,,single-level,xd4y61pd,true,z198k2yq
268en7k6,kn0zrod8,World 4,,single-level,xd020119,true,4qyj9z6q
268en7k6,ql640zx8,World 5,,single-level,rw6lv17w,true,rqve9xr1
268en7k6,onv2gzrl,World 6,,single-level,n93n01ew,true,21g2596l
268en7k6,ylpmjzvl,World 7,,single-level,z98zj3l9,true,5lmgp88l
268en7k6,0nwk3jkn,World 8,,single-level,rdnl57vw,true,81pd24v1
268en7k6,789jo56n,World 9,,single-level,ldy5exzw,true,klry9j2q
76r3v2v6,yn2wdejn,Chapter,xd1w6842,global,,true,p12y8z7q
76r3v2v6,6nj50w5l,Chapter,zd35p3vk,global,,true,21gz34nl
3dxr9vdy,ylpg9ojl,Courses 1-6 Sections,,full-game,,true,1py4d4k1
3dxr9vdy,0nwg5458,Courses,mke589jk,all-levels,,true,qke9m9yq
3dxr9vdy,7893z058,Stages,z27ejn5k,all-levels,,true,q8k2dekq
9do00kdp,ylq3rkm8,Play Style,7dg537x2,full-game,,true,139v3or1
9do00kdp,0nwz5rnq,Difficulty,7dg537x2,full-game,,true,rqv6k8wl
9do00kdp,gnx37rjn,Play Style,rklem5w2,full-game,,true,lx5x3v31
9do00kdp,r8rymrne,Difficulty,rklem5w2,full-game,,true,9qjw7w01
9do00kdp,dlo953rl,Play Style,ndxpl3j2,full-game,,true,1py783v1
9do00kdp,e8m41x86,Difficulty,ndxpl3j2,full-game,,true,4lx050jl
9do00kdp,dlo5jeno,Subcategory,z273yw5d,full-game,,true,814k56el
9do00kdp,ylqryv8r,Difficulty,z273yw5d,full-game,,true,81p4y7e1
9do00kdp,6nj6jj84,Zombie Quests on,zdnrpz72,full-game,,true,9qjw6mg1
9do00kdp,gnx79glv,Difficulty,zdnrpz72,full-game,,true,jqzvn64l
9do00kdp,dlo5zeno,Players,q258wpy2,full-game,,true,4qy5vw41
9do00kdp,dlo5djno,Difficulty,q258wpy2,full-game,,true,4qy5zx31
9do00kdp,6njkydpl,Players,w205g3od,full-game,,true,5lm986y1
9do00kdp,kn009o3n,Difficulty,w205g3od,full-game,,true,013yw7kl
9do00kdp,jlzvj0n2,Players,jdr16yg2,full-game,,true,5lm8rmjq
9do00kdp,jlzv3yn2,Difficulty,jdr16yg2,full-game,,true,jq6y54n1
9do00kdp,onv491wn,Players,wdm7x63d,full-game,,true,xqkx9j91
9do00kdp,ylpqg9j8,Difficulty,wdm7x63d,full-game,,true,4lxj0ojq
9do00kdp,0nw7wex8,Map,z27wg44k,full-game,,true,jqz98jm1
9do00kdp,789x4q08,Your team,z27wg44k,full-game,,true,jq6pnj71
